"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"±¸ÀÇµ¿","¿ùÆò±Õ","",".6",".6",".5",".5",".5",".5",".5",".7",".6",".6",".7",".8",".8","1",".6",".6",".6",".6",".6",".6",".5",".6",".6",".7",".8",".7",".6",".6",".6",".5",".6",".5",".5",".5",".6",".7",".9",".7",".6",".6",".6",".6",".6",".5",".4",".4",".6",".8",".8",".6",".6",".5",".5",".5",".7",".4",".4",".5",".7",".7",".8",".8",".7",".5",".5",".5",".4",".4",".4",".5",".5",".6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"±¤Áø±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".6",".6",".6",".6",".5",".5",".5",".7",".5",".5",".6",".6",".7",".6",".6",".5",".5",".5",".6",".5",".6",".5",".6",".7",".7",".7","0.6*","0.4*","0.5*",".7",".5",".5",".4",".5",".7","0.9*","1",".9",".8",".7",".8",".6",".6",".7",".6",".6",".6",".7",".8",".6",".5",".5",".5",".5",".5",".4",".4",".7",".6",".6",".6",".6",".5",".4",".4",".5",".4",".4",".5",".5",".6",".6",".6",".6",".5",".4",".3",".3",".4",".5","0.5*",".5",".6",".5",".58",".55",
"¼º¼öµ¿","¿ùÆò±Õ","",".8",".7",".4",".4",".4",".3",".3",".4",".3",".3",".5",".6",".6",".7",".3",".3",".4",".3",".3",".3",".2",".4",".5",".7",".8",".6",".5",".5",".4",".3",".3",".3",".3",".3",".6",".7",".8",".4",".4",".4",".4",".4",".4",".3",".2",".3",".5",".7",".6",".7",".5",".3",".3",".3",".3",".3",".3",".4",".5",".5",".6",".6",".6",".5",".4",".3",".2",".3",".3",".4",".5",".7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¼ºµ¿±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".6",".5",".5",".5",".5",".4",".3",".4",".5",".5",".6",".6",".6",".5",".5",".4",".4",".5",".5",".5",".6",".5",".6",".6",".6",".5",".6",".6",".4",".4",".3",".3",".3",".3",".5",".5",".7",".6",".6",".4",".5",".4",".4",".4",".4",".4",".6",".6",".6",".5",".5",".4",".4",".4",".3",".3",".3",".4",".5",".6",".6",".6",".6",".4",".4",".4",".3",".4",".3",".4",".5",".5",".5",".4",".3",".3",".3",".3",".3",".3",".3",".4",".5",".5",".54",".47",
"½Ö¹®µ¿","¿ùÆò±Õ","",".8",".7",".5",".5",".5",".5",".5",".5",".5",".6",".7",".7",".7",".9",".5",".6",".5",".5",".4",".4",".4",".6",".6",".7",".8",".7",".6",".5",".5",".4",".4",".4",".5",".5",".6",".7",".9",".6",".6",".5",".5",".4",".5",".5",".5",".5",".6",".8",".8",".7",".5",".5",".5",".4",".4",".4",".4",".5",".6",".6",".7",".6",".6",".5",".4",".4",".4",".4",".4",".5",".5",".6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"µµºÀ±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".6",".5",".5",".5",".4",".4",".4",".3",".4",".4",".6",".6",".6",".6",".5",".5",".5",".5",".5",".4",".5",".5",".6",".7",".7",".6",".6","0.6**",".5",".6",".6",".6",".5","0.5**",".7",".9",".9",".7",".6",".4",".5",".4",".4",".4",".4",".5",".6",".7",".7",".6",".5",".4",".3",".3",".3",".2",".2",".4",".4",".5",".5",".4",".4",".3",".3",".3",".2",".4",".4","0.5*",".6",".7",".7",".6",".4",".4",".5",".6",".3",".3",".4",".4",".6",".4",".67",".58",
"³²°¡ÁÂµ¿","¿ùÆò±Õ","",".7",".7",".6",".5",".3",".3",".2",".3",".4",".5",".5",".6",".6",".7",".5",".5",".5",".4",".3",".4",".5",".6",".6",".7",".8",".8",".6",".6",".5",".4",".3",".3",".4",".5",".5",".5",".7",".6",".6",".6",".3",".2",".2",".2",".2",".3",".6",".8",".8",".7",".6",".6",".5",".4",".4",".2",".3",".5",".5",".6",".6",".5",".5",".4",".3",".3",".4",".5",".5",".6",".6",".7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¼­´ë¹®±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".7",".6",".6",".6",".5",".3",".3",".4",".4",".5",".6",".7",".6",".6",".6",".5",".5",".4",".4",".4",".4",".5","0.5*","0.5*","0.8*",".5",".5",".6",".6",".6",".5",".5",".4","0.4*","0.8*",".7","1.1","1.1","1",".7",".7",".6",".6",".7",".6",".6",".8",".8",".9",".8",".7",".5",".5",".5",".4",".3",".3",".5",".8",".7",".7",".7",".7",".5",".5",".4",".3",".4",".3",".5",".7",".7",".8",".6",".6",".5",".4",".4",".4",".4",".4",".5",".8",".7",".73","0.49**",
"±¸·Îµ¿","¿ùÆò±Õ","",".9",".8",".6",".6",".6",".6",".5",".5",".5",".6",".7",".8",".7",".9",".5",".5",".5",".5",".4",".4",".4",".6",".6",".7",".7",".6",".6",".6",".5",".5",".5",".4",".5",".5",".6",".7",".9",".6",".6",".5",".5",".5",".4",".4",".4",".5",".6",".8",".8",".7",".6",".6",".5",".4",".5",".5",".5",".6",".7",".7",".8",".7",".6",".5",".5",".4",".4",".4",".4",".6",".6",".8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"±¸·Î±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".7",".6",".6",".6",".5",".5",".4",".3",".4",".4",".5",".5",".6",".6",".6",".5",".5",".4",".4",".4",".5",".5",".6",".6",".6",".6",".4",".3",".3",".3",".2",".2",".2",".3",".5",".4",".5",".4",".4",".3",".3",".3",".3",".3",".3",".3",".4",".4",".5",".4",".4",".3",".2",".2",".2",".3",".3",".4",".4",".5",".5",".4",".4",".4",".4",".4",".3",".4",".4",".4",".4",".5",".5",".4",".4",".4",".4",".3",".3",".3",".3",".4",".4",".4",".43",".5",
"¹ÝÆ÷µ¿","¿ùÆò±Õ","",".7",".6",".5",".5",".5",".5",".4",".4",".5",".6",".6",".7",".6",".9",".5",".6",".5",".5",".7",".6",".5",".6",".6",".7",".8",".7",".6",".6",".6",".4",".6",".4",".4",".5",".6",".7",".9",".6",".5",".5",".5",".5",".4",".5",".5",".5",".7",".7",".7",".5",".5",".5",".5",".4",".4",".4",".4",".5",".7",".7",".8",".7",".7",".6",".5",".5",".4",".4",".3",".5",".5",".6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¼­ÃÊ±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5",".5",".4",".5",".4",".4",".4",".5",".6",".6",".6",".7",".7",".6",".6",".5",".5",".4",".5",".4",".5",".5",".6",".7",".6",".5",".5",".4",".3",".3",".3",".3",".3",".4",".5",".4",".5",".4",".4",".3",".4",".3",".3",".3",".3",".3",".4",".5",".5",".4",".3",".3",".3",".3",".2",".3",".3",".5",".5",".5",".4",".4",".4",".3",".4",".4",".5",".4",".4",".4",".5",".5",".6",".5",".5",".4",".3",".3",".4",".3",".3",".4",".5",".4",".51",".54",
"È­°îµ¿","¿ùÆò±Õ","",".8",".7",".7",".5",".5",".6",".4",".5",".4",".6",".7",".6",".6",".8",".4",".4",".4",".4",".4",".3",".3",".5",".6",".7",".8",".8",".6",".4",".5",".4",".4",".4",".3",".4",".6",".6",".7",".5",".6",".5",".6",".5",".4",".5",".5",".5",".7",".8",".8",".8",".5",".5",".4",".4",".4",".4",".4",".6",".7",".5",".5",".5",".4",".3",".3",".3",".3",".3",".4",".5",".6",".8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"°­¼­±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5",".5",".5",".4",".4",".4",".3",".3",".4",".4",".5",".6",".6",".6",".6",".4",".3",".3",".4",".4",".4",".4",".7","0.7**",".6",".6",".5",".5",".4",".4",".3",".3",".4",".4",".7",".7",".7",".7",".6",".5",".5",".4",".4",".4",".4",".5",".6",".6",".7",".6",".5",".4",".4",".4",".4",".3",".3",".5",".6",".4",".5",".6",".5",".4",".3",".4",".3",".4",".4",".5",".7",".7",".7",".5",".5",".4",".4",".3",".4",".4",".4",".5",".6",".5",".63",".58",
"¹æÀÌµ¿","¿ùÆò±Õ","",".9",".7",".4",".5",".6",".6",".5",".5",".5",".6",".8",".8",".8","1.1",".6",".6",".5",".6",".5",".5",".5",".6",".7",".8",".9",".7",".6",".6",".5",".5",".5",".5",".5",".6",".6",".7",".9",".6",".5",".5",".4",".4",".5",".5",".4",".4",".6",".8",".8",".6",".5",".5",".5",".5",".5",".5",".6",".6",".7",".8",".9",".9",".7",".6",".5",".5",".5",".5",".5",".6",".6",".7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¼ÛÆÄ±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".6",".6",".5",".5",".5",".5",".4",".5",".6",".6",".6",".7",".8",".7",".7",".6",".5",".5",".6",".5",".4",".4",".5",".6",".6",".7",".7",".5",".6",".6",".6",".6",".5",".6","0.7*",".7",".8",".7",".6",".5",".5",".4",".3",".4",".4",".5",".7",".7",".7",".7",".6",".4",".4",".4",".4",".3",".4",".5",".6",".6",".6",".6",".6",".4",".4",".4",".4",".4",".4",".5",".6",".6",".7",".6",".5",".4",".4",".3",".4",".3",".4",".4",".6",".6",".62",".6",
"½ÅÁ¤µ¿","¿ùÆò±Õ","","1",".8",".7",".7",".5",".3",".3",".3",".3",".5",".6",".7",".6",".8",".4",".4",".4",".3",".3",".3",".3",".4",".5",".6",".7",".6",".5",".4",".4",".3",".3",".3",".4",".4",".5",".6",".8",".5",".4",".4",".4",".4",".3",".3",".4",".5",".6",".8",".8",".5",".5",".5",".4",".3",".4",".4",".4",".5",".6",".6",".7",".6",".5",".4",".4",".3",".3","0.4*","0.5**",".6",".6",".8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¾çÃµ±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".7",".6",".6",".6",".5",".5",".4",".4",".5",".5",".7",".8",".7",".7",".6",".5",".4",".4",".4",".4",".5",".4",".6",".7",".7",".6",".6",".5",".4",".4",".3",".3",".4",".5",".7",".7",".8",".7",".6",".5",".5",".4",".4",".4",".4",".5",".6",".7",".7",".6",".5",".4",".4",".4",".4",".3",".4",".5",".6",".6",".6",".6",".6",".4",".4",".4",".4",".4",".4",".5",".6",".6",".7",".5",".5",".4",".4",".3",".4",".4",".4",".4",".5",".5",".6",".56",
"»ó°èµ¿","¿ùÆò±Õ","",".8",".6",".4",".4",".4",".3",".3",".4",".3",".5",".6",".7",".7",".8",".5",".5",".4",".4",".3",".3",".3",".5",".5",".6",".7",".6",".5",".4",".4",".3",".3",".3",".4",".4",".5",".6",".7",".5",".5",".5",".4",".3",".4",".3",".3",".4",".6",".8",".8",".6",".5",".4",".4",".3",".3",".3",".3",".4",".5",".6",".6",".6",".5",".4",".4",".3",".2",".3",".3",".5",".6",".8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"³ë¿ø±¸","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".7",".7",".6",".6",".5",".4",".4",".4",".4","0.4*",".6",".7",".8",".7",".7",".5",".5",".4",".4",".4",".5",".5",".6",".7",".7",".7",".6",".5",".4",".4",".3",".3",".4",".5",".7",".7",".8",".7",".6",".5",".5",".4",".4",".4",".4",".4",".6",".7",".7",".6",".5",".4",".4",".4",".4",".3",".4",".5",".6",".6",".7",".7",".6",".4",".4",".4",".3",".4",".4",".5",".6",".6",".7",".6",".5",".4",".4",".3",".3",".4",".4",".4",".6",".6",".64",".59",
"±¤º¹µ¿","¿ùÆò±Õ","",".4",".4",".3",".3",".4",".3",".3",".3",".3",".4",".5",".5",".4",".5",".4",".4",".4",".4",".3",".3",".3",".4",".4",".4",".4",".4",".4",".4",".4",".3",".3",".3",".3",".4",".4",".5",".5",".4",".5",".4",".4",".4",".3",".4",".4",".4",".4",".4",".5",".4",".4",".4",".4",".3",".3",".3",".3",".3",".4",".4",".5",".5",".5",".4",".4",".3",".4",".4",".4",".4",".5",".6",".6",".6",".5",".6",".5",".4",".4",".4",".4",".4",".6",".6",".5",".5",".5",".4",".4",".4",".3",".3",".4",".3",".4",".4",".4",".4",".3",".3",".4",".4",".5",".4",".4",".4",".4",".4",".4",".4",".5",".4",".5",".4",".5",".6",".4",".3",".4",".5",".4",".4",".4",".3",".4",".4",".4",".3",".3",".4",".4",".4",".4",".4",".4",".3",".2","0.3*","0.2**",".3",".3",".3",".4",".4",".4",".4",".4",".3",".3",".3",".3",".3",".3",".3",".4",".3",".36",".36",
"´ë¿¬µ¿","¿ùÆò±Õ","",".4",".4",".3",".4",".4",".3",".3",".3",".3",".4",".5",".5",".4",".5",".4",".3",".3",".3",".2",".2",".2",".3",".4",".4",".4",".4",".4",".4",".4",".2",".2",".3",".4",".4",".4",".4",".5",".5",".4",".4",".4",".3",".3",".3",".3",".3",".3",".4",".4",".4",".4",".4",".5",".3",".2",".2",".3",".4",".5",".5",".3",".3",".3",".2",".3",".2",".2",".3",".3",".4",".5",".4",".4",".4",".4",".4",".4",".4",".3",".3",".3",".4",".4",".5",".5",".4",".4",".4",".4",".3",".3",".3",".4",".4",".5",".5",".5",".5",".5",".5",".5",".5",".5",".3",".3",".4",".6",".5",".6",".6",".5",".5",".5",".5",".5",".5",".4",".5",".5",".6",".5",".6",".5",".5",".5",".5",".5",".4",".5",".5",".5",".5",".5",".5",".5",".4",".4",".4",".3",".4",".4",".4",".5",".5",".5",".4",".5",".4",".4",".3",".4",".4",".4",".4",".4",".4",".46",".48",
"¿ëÈ£µ¿","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3",".4",".4",".4",".4",".4",".4",".4",".4",".3",".3",".3",".3",".3",".4",".4",".39",".35",
"ÇÐÀåµ¿","¿ùÆò±Õ","",".3",".3",".2",".3",".2","",".2",".2",".3",".3",".4",".4",".3",".4",".3",".3",".3",".3",".2",".2",".3",".3",".4",".3",".4",".3",".3",".3",".3",".3",".3",".2",".3",".3",".4",".4",".5",".4",".3",".3",".3",".3",".3",".3",".3",".3",".4",".4",".5",".4",".3",".3",".3",".3",".2",".3",".3",".3",".4",".4",".4",".4",".4",".3",".3",".3","0.3*",".3",".3",".4",".5",".4",".3",".3",".3",".3",".3",".3",".2",".3",".3",".3",".3",".4",".3",".3",".3",".3",".3",".2",".2",".2",".3",".3",".3",".3",".4",".3",".2",".2",".2",".2",".2",".2",".3",".3",".3",".3",".3",".3",".3",".3",".3",".3",".3",".4",".3",".3",".4",".4",".3",".4",".3",".3",".3",".3",".3",".3",".3",".3",".3",".4",".4",".4",".3",".2",".2",".3",".2",".2",".2",".2",".3",".3",".3",".3",".3",".3",".3",".2",".3",".2",".2",".2",".3",".2",".26",".27",
"´öÆ÷µ¿","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3",".4",".5",".6",".6",".6",".6",".5",".4",".4",".4",".4",".4",".4",".4",".4",".5",".5",".5",".4",".4",".4",".4",".4",".3",".4",".4",".5",".6",".5",".5",".4",".4",".3",".3",".3",".3",".3",".3",".4",".5",".5",".4",".4",".3",".3",".3",".3",".3",".3",".3",".4",".4",".45",".42",
"´öÃµµ¿","¿ùÆò±Õ","",".6",".5",".5",".5",".5",".5",".4",".3",".3",".4",".6",".6",".6",".8",".5",".4",".4",".4",".4",".3",".3",".4",".5",".5",".7",".6",".7",".7",".7",".4",".6",".4",".6",".6",".6",".7",".8",".7",".6",".6",".4",".3",".4",".4",".4",".4",".5",".4",".6",".5",".5",".4",".3",".2",".4",".3",".2",".5",".6",".6",".6",".6",".6",".5",".6",".2",".2",".2",".3",".3",".4",".5",".5",".5",".5",".4",".3",".3",".3",".4",".4",".4",".4",".4",".4",".4",".4",".4",".4",".4",".3",".3",".3",".4",".4",".4",".4",".4",".4",".4",".4",".4","0.3**",".3",".4",".4",".5",".5",".5",".4",".4",".4","0.4*",".4",".4",".4",".4",".4",".5",".6",".6",".5",".4",".4",".4",".4",".4",".3",".4",".4",".5",".5",".5",".5",".5",".3",".3",".3",".3",".3",".3",".4",".5",".5",".5",".4",".4",".4",".4",".3",".3",".3",".3",".3",".4",".4",".45",".43",
"Àå¸²µ¿","¿ùÆò±Õ","",".5",".4",".3",".4",".4",".4",".3",".2",".3",".3",".5",".5",".3",".4",".3",".3",".3",".3",".3",".3",".3",".3",".4",".4",".5",".5",".5",".4",".4",".3",".3",".3",".3",".4",".3",".4",".5",".4",".4",".3",".3",".3",".2",".3",".3",".3",".4",".4",".5",".3",".3",".3",".3",".3",".3",".3",".3",".4",".5",".5",".5",".5",".4",".4",".4",".3","0.2*",".3",".3",".4",".4",".5",".5",".4",".3",".3",".4",".3",".3",".4",".4",".4",".5",".6",".4",".4",".4",".3",".3",".3",".2",".2",".3",".2",".4",".5",".4",".4",".3",".3",".3",".3",".3",".3",".3",".4",".5",".4",".6",".7",".5",".3",".4",".4",".3",".5",".4",".4",".5",".5",".5",".5",".4",".3",".3",".3",".3",".3",".4",".5",".5",".5",".5",".5",".5",".3",".3",".3",".2",".3",".3",".3",".4",".4",".4",".4",".4",".3",".3",".3",".3",".3",".3",".3",".4",".4",".38",".39",
"´ç¸®µ¿","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4",".4",".4",".4",".5",".5",".5",".5",".4",".4",".4",".4",".4",".3",".4",".4",".4",".5",".5",".5",".5",".3",".3",".3",".2",".3",".3",".3",".4",".4",".4",".4",".4",".3",".4",".3",".3",".3",".3",".3",".4",".4",".38",".39",
"ÀüÆ÷µ¿","¿ùÆò±Õ","",".6",".6",".5",".5",".4",".4",".4",".5",".5",".5",".7",".7",".6",".6",".5",".5",".5",".6",".2",".2",".2",".3",".4",".3",".4",".3",".3",".3",".3",".2",".3",".2",".3",".3",".3",".3",".4",".4",".3",".3",".3",".3",".2",".3",".3",".3",".3",".3",".4",".3",".3",".3",".3",".2",".2",".2",".2",".2",".4","0.3*",".3",".3",".3",".2",".3",".2",".2",".2",".3",".3",".4",".4",".4",".4",".4",".4",".3",".2",".3",".3",".4",".3",".4",".5",".3",".3",".4",".3",".4",".3",".3",".2",".3",".3",".4",".4",".4",".4",".3",".3",".3",".3",".3",".3",".3",".3",".4",".3",".3",".3",".3",".3",".3",".3",".3",".3",".3",".3",".4",".5",".4",".4",".4",".3",".3",".3",".3",".3",".3",".4",".5",".4",".4",".4",".4",".2",".3",".3",".2",".2",".2",".3",".4",".4",".4",".3",".3",".3",".3",".2",".2",".2",".2",".2","0.3*","","",".61",
"°³±Ýµ¿","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4",".4",".4",".4",".5",".6",".5",".5",".4",".4",".4",".4",".4",".4",".4",".5",".5",".5",".5",".5",".5",".3",".3",".4",".3",".3",".3",".4",".5",".5",".5",".4",".4",".4",".4",".3",".3",".3",".4",".4",".5",".4",".47",".47",
"¿¬»êµ¿","¿ùÆò±Õ","",".6",".6",".5",".6",".5",".5",".3",".3",".3",".4",".5",".5",".4",".5",".4",".4",".4",".3",".3",".3",".3",".4",".5",".5",".5",".5",".4",".4",".4",".3",".3",".3",".3",".4",".4",".5",".5",".4",".4",".3",".3",".4",".3",".5",".4",".4",".4",".4",".5",".4",".4",".4",".3",".3",".3",".3",".3",".3",".4",".4",".4",".4",".3",".3",".3",".3",".2",".2",".3",".3",".4",".5",".4",".4",".5",".5",".4",".4",".3",".3",".4",".4",".5",".5",".5",".4",".5",".4",".4",".4",".3","0.2*","","","","","","","0.3**",".3",".2",".3",".3",".3",".3",".3",".4",".4",".4",".4",".4",".3",".4",".3",".3",".3",".3",".4",".4",".5",".5",".5",".4",".4",".4",".3",".3",".3",".3",".4",".4",".4",".4",".3",".3",".2",".3","0.3*","0.2**",".2",".3",".3",".4",".4",".5",".4",".4",".3",".3",".3",".3",".3",".2",".3",".4",".4",".38",".37",
"ÅÂÁ¾´ë","¿ùÆò±Õ","",".4",".4",".4",".3",".3",".3",".2",".2",".3",".3",".4",".4",".4",".5",".4",".4",".3",".3",".2",".3",".2",".3",".3",".3",".4",".4",".4",".3",".4",".3",".3",".3",".3",".3",".4",".4",".4",".4",".4",".4",".3",".2",".2",".3",".3",".3",".3",".3",".4",".4",".3",".2",".3",".2",".3",".2",".3",".4",".4",".3",".4",".4",".3",".3",".4",".3",".2",".2",".2",".3",".3",".4",".4",".4",".4",".4",".3",".3",".3",".3",".3",".3",".5",".5",".5",".4",".3",".3",".3",".3",".3",".3",".3",".3",".5",".3",".3",".3",".3",".2",".2",".2",".3",".3",".3",".3",".5",".2",".3",".3",".3",".3","0.3**",".3",".3",".4",".3",".3",".3",".4",".4",".4",".3",".3",".3",".3",".3",".2",".3",".3",".3",".3",".3",".3",".3",".2",".2",".2",".2",".2",".2",".2",".3",".3",".3",".3",".3",".3",".2",".2",".2",".2",".2",".2",".3",".3",".29",".3",
"Ã»ÇÐµ¿","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3",".3",".3",".3",".3",".2",".3",".3",".3",".4",".3",".3",".3",".2",".2",".2",".1",".2",".2",".2",".3",".3",".3",".3",".3",".2",".2",".2",".2",".2",".2",".2",".3",".2",".26",".28",
