"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"¸ñÆ÷","¿ùÆò±Õ","",".005",".005",".004",".004",".005",".006",".005","0.003*",".002",".004",".005",".01",".01",".008",".006",".006",".006",".003",".005",".004",".004",".004",".003",".004",".005",".016",".011",".009",".009",".006",".006",".007",".004",".004",".006",".006",".006",".007",".006",".007",".005",".006",".005",".006",".005",".004",".004",".006",".007",".006",".005",".004",".005",".004",".004",".004",".004",".004",".004",".005",".005",".004",".004",".003",".003",".004",".005",".004",".003",".004",".005",".004",".004",".003",".003",".005",".005",".003",".003",".005","0.003**","0.004**",".004",".004",".005",".004",".004",".004",".004",".003",".002",".002",".002",".001",".002",".002",".002",".003",".003",".003",".003",".003",".003",".004",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".004",".003",".003",".003",".003",".002",".002",".002",".003",".002",".003",".002",".003",".003",".002",".002",".002",".003",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".003",".002",".003",".003",".002",".003",".002",".003",".003",".002",".002",".003",".0028",".0029",
"¿µ¾Ï","¿ùÆò±Õ","",".007",".006",".004",".003",".003","0.004**","",".002",".004",".004",".007",".006",".005",".005",".004",".005",".003",".002",".003",".003",".003",".004",".006",".006",".007",".006",".005",".004",".005",".004",".003",".004",".003",".005",".005",".004",".006",".004",".004",".004",".003",".003",".002",".004",".004",".004",".006",".007",".007",".005",".005",".006",".005",".005",".004",".003",".004",".004",".004",".005",".006",".006",".005",".003",".004",".004",".004",".005",".005",".004",".005",".006",".005",".005",".005",".004",".005",".004",".004",".004",".003",".004",".006",".005",".005",".005",".005",".005",".005",".004",".003",".004",".005",".004",".003",".003",".003",".003",".003",".003",".005","0.005*",".004",".004",".006",".005",".006",".005",".005",".004",".004",".003",".006",".005",".004",".004",".004",".004",".005",".005",".004",".004",".003",".003",".003",".004","0.003**","0.003**","0.004**",".004",".004",".005","0.005**","0.004**","","","0.002**",".003","0.002**",".003",".003",".003",".003",".002",".002",".002",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".0027",".0026",
"³ªÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".004",".003",".003",".003",".004","0.003*",".003",".003",".003",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".004",".002",".003",".003",".003",".003",".002",".002",".002",".003",".002",".003",".002",".002",".003",".003",".003",".003",".003",".002",".002",".002",".002",".003",".002",".002",".001",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".002",".0019",".0022",
"´ã¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".004",".004",".004",".003",".003",".003",".003",".003",".002",".003",".003",".003",".004",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".002",".003",".002",".003",".002",".003",".003",".002",".003",".003",".003",".003",".002",".002",".003",".003",".003","0.002**",".003",".002",".002",".002",".0022",".0023",
"Àå¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".004",".004",".005",".005",".006",".005",".005",".004",".005",".004",".002",".003",".004",".003",".003",".003",".004",".004",".004",".003",".003",".003",".003",".004",".004",".004",".003",".003",".003",".003",".002",".003",".002",".002","",".003",".003",".003","0.002*",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0027",
"ÇØ³²","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".006",".006",".006",".006",".006",".007",".01",".009",".008",".005",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0033",
"¿µ±¤","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".004",".004",".003",".003",".003",".002",".003",".003",".004",".004",".004",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".004",".003",".003",".002",".003","0.003*",".002",".002",".002",".002",".002",".002",".002",".003",".002",".002",".003",".003",".002",".002",".002",".002",".002",".002",".0019",
"ÀåÈï","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".003",".004",".004",".003",".003",".003",".004",".004",".003",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".004",".003",".002",".002",".002",".002",".002",".002","0.001*",".002",".002",".002",".002",".002",".002",".002",".002",".003",".002",".002",".001",".0014",".0017",
"Áøµµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".002",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".003",".003",".003",".003",".003",".0024",".0026",
"¿Ïµµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".003",".002",".002",".002",".002",".002",".003",".003",".003",".003",".003",".003",".002",".002",".003",".002",".002",".002",".002",".002",".002",".003",".003",".003",".003",".003",".003",".003",".002",".0019",".0023",
"ÇÔÆò","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".001",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".003",".004",".003",".002",".002",".002",".002",".002",".003",".003",".003",".003",".003",".003",".001",".002",".0017",".002",
"°íÈï","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002*",".002",".002",".002",".002",".003",".003",".002",".002",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".001",".001",".002",".001",".002",".001",".002",".002",".003",".003",".003",".002",".002",".003",".003",".002",".002",".003",".002",".003",".003",".003",".003",".003",".002",".0017",".0024",
"½Å¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".004",".004",".004",".003",".004",".003",".004",".004",".005",".005",".005",".003",".004",".003",".003",".004",".004",".003",".003",".004",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".002",".002",".002",".002",".002",".003",".002",".003",".003",".002",".003",".002",".002",".002",".002",".002","0.0020*",".002",
"¹«¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003*",".003",".004",".006",".007",".003",".003",".002",".002",".003",".004",".004",".004",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".001",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".0023",".0023",
"°­Áø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003","0.003*",".002",".002",".002","0.002*",".002",".002",".003",".002",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003","0.003**","","0.002*",".002",".0021",".0027",
"°î¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".003",".002",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".001",".002",".002",".002",".002",".002",".002",".003",".003",".003",".003",".002",".002",".003",".003",".002",".002",".003",".003",".002",".002",".002",".002",".003",".003",".0026",".0026",
"±¸·Ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002**",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".002",".002",".003",".002",".003",".002",".002",".002",".002",".002",".0023",".0023",
"º¸¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".002",".003",".004",".003",".002",".002",".002",".002",".002",".002",".002",".001",".002",".002",".003",".003",".003",".002",".002",".002",".002",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".0021",".0023",
"µµÆò±Õ","¿ùÆò±Õ","",".008",".008",".006",".006",".007",".007",".006",".005",".006",".006",".007",".008",".006",".008",".006",".006",".006",".006",".007",".006",".006",".006",".006",".006",".007",".007",".006",".006",".007",".006",".005",".005",".006",".006",".007",".007",".008",".008",".007",".006",".006",".006",".005",".006",".006",".005",".006",".007",".008",".006",".005",".006",".006",".005",".005",".005",".005",".005",".005",".005",".006",".006",".006",".005",".006",".006",".005",".005",".005",".005",".005",".006",".005",".005",".005",".006",".007",".006",".005",".006",".005",".005",".005",".006",".005",".005",".006",".006",".006",".006",".005",".005",".005",".005",".005",".005",".005",".005",".005",".005",".005",".006",".005",".005",".004",".004",".005",".005",".005",".005",".004",".004",".005",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0025",".0028",
"¿µ´ö","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002**",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002","0.002*",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".0025",".0026",
"¿µÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".004",".004",".004",".003",".004",".004",".004",".003",".003",".003",".004",".005",".006",".005",".004",".004",".004",".004",".003",".003",".003",".004",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".003",".003",".003",".0032",".0026",
"ÀÇ¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004**",".005",".004",".004",".003",".003",".003",".003",".003",".003",".003",".004",".006",".005",".004",".003",".002",".003",".003",".002",".003",".003",".003",".004",".005",".004",".003",".003",".003",".003",".002",".002",".003",".002",".003",".003",".0031",".0029",
"¿ï¸ªµµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002**",".002",".001",".001",".002",".002",".002",".002",".002",".002",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".001",".002",".001",".001",".002",".002",".002",".002",".002",".002",".001",".001",".001",".001",".001",".002",".002",".001",".002",".002",".002",".002",".0016",".0016",
"Æ÷Ç×","¿ùÆò±Õ","",".005",".005",".004",".004",".005",".005",".003",".004",".004",".004",".005",".005",".005",".006",".005",".004",".004",".005",".007",".007",".006",".004",".005",".005",".007",".006",".006",".006",".006",".005",".005",".005",".004",".004",".004",".005",".006",".006",".006",".005",".006",".007",".005",".005",".006",".006",".005",".005",".006",".005",".005",".006",".005",".006",".006",".006",".004",".004",".004",".005",".005",".006",".007",".007",".008",".007",".007",".007",".007",".006",".006","0.007*",".006",".005",".005",".006",".007",".006",".005",".005",".005",".004",".004",".005",".006",".006",".007",".006",".005",".005",".005","0.006*",".004",".004",".004",".003",".004",".005",".005",".005",".005",".005",".006",".004",".003",".004",".004",".003",".003",".003",".003",".004",".004",".004",".004",".005",".005",".004",".004",".004",".004",".004",".004",".004",".004",".005",".004",".004",".005",".004",".003",".003",".004",".004",".004",".004",".003",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".003",".002",".003",".002",".0028",".0028",
"±¸¹Ì","¿ùÆò±Õ","",".006",".005",".005",".004",".003",".003","0.003*",".003",".003",".003",".006",".006",".005",".005",".004",".003",".003",".003",".003",".002",".002",".003",".004",".005",".007",".007",".006",".005",".004",".004",".004",".003",".004",".004",".005",".006",".006",".005",".005",".004",".003",".003",".003",".003",".004",".004",".005",".007",".008",".005",".004",".003",".004",".004",".004",".005",".004",".004",".005",".006",".008",".008",".007","0.005*","0.006*","0.006*","0.005*","0.005*","0.005*","0.006*","0.005*","0.006*","0.007*","0.006*","0.005*","0.004*","0.004*","0.004*","0.005*","0.004*",".004",".003",".003",".004",".004",".004",".004",".003",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".004",".003",".004",".004",".003",".003",".002",".002",".003",".002",".002","0.003*",".003",".003",".003",".003",".003",".003",".004",".003",".002",".002",".002",".002",".002",".003",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".003",".0023",".0022",
"±èÃµ","¿ùÆò±Õ","",".006",".004",".003",".003",".003",".002",".002",".002",".002",".003",".004",".005",".004",".005",".004",".003",".002",".002",".002",".002",".002",".002",".003",".006",".005",".005",".003",".003",".006",".006",".003",".003",".003",".005",".008",".009",".006",".005",".005",".004",".004",".004",".005",".003",".004",".005",".008",".01",".009",".005",".005",".004",".004",".003",".002",".002",".003",".002",".003",".004",".004",".003",".004",".007",".008",".007",".002",".002",".002",".003",".003",".004",".004",".003",".002",".002",".002",".001",".001",".002",".002",".004",".006",".006",".005",".002",".003",".003",".002",".003","0.002**",".002","0.002**","0.002**",".003",".004",".004",".005",".003",".003",".003",".003",".003",".003",".003","0.003*",".004",".004",".004","0.003**",".003",".003",".002",".002",".002",".002",".002",".002",".002",".003",".003",".003",".002",".003",".002",".003",".002",".003",".002",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002","0.003*",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0027",".003",
"°æÁÖ","¿ùÆò±Õ","",".006",".005",".003",".004",".004",".003",".003",".003",".001",".002",".005",".006",".005",".005",".005",".004",".004",".006",".004",".004",".002",".002",".005",".006",".007",".007",".004",".005",".008",".005",".005",".005",".003",".004",".006",".007",".008",".007",".008",".007",".009",".011",".004",".004",".004",".004",".006",".009",".011",".006",".006",".007",".007",".008",".008",".007",".007",".006",".005",".008",".009",".005",".006",".006",".006",".007",".007",".003",".003",".002",".002",".006",".006",".006",".007",".005",".006",".004",".005",".006",".003",".002",".004",".004",".005",".004",".005",".003",".004",".005",".005",".004",".003",".004",".004",".004",".005",".005",".004",".004",".005",".005",".004",".004",".003",".003",".003",".004",".005",".004",".003",".004",".004","0.004**",".003",".004",".004",".004",".004",".005",".004",".003",".003",".003",".004",".005",".004",".004",".004",".004",".004",".005",".005",".005",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".004",".003",".003",".003",".003",".003",".0033",".0034",
"¾Èµ¿","¿ùÆò±Õ","",".011",".008",".005",".004",".003",".002",".002",".002",".002",".002",".005",".009",".008",".006",".006",".003",".002",".001",".002",".002",".002",".002",".003",".007",".008",".007",".005",".003",".002",".002",".002",".002",".002",".002",".005",".007",".008",".006",".004",".003",".002",".002",".002",".002",".002",".001",".004",".007",".007",".003",".005",".002",".002",".002",".003",".002",".002",".002",".004",".006",".005",".004",".003",".002",".003",".002",".003",".004",".004",".004",".005",".006",".005",".005",".004",".003",".003",".003",".004",".005",".005",".005",".007",".003",".004",".004",".004",".003",".003",".004",".005",".006",".006",".006",".006",".008",".007",".007",".007",".003",".005",".003",".003",".004",".004",".003","0.003**","","","0.002*",".003",".003",".003",".002",".002",".002",".002",".002",".003",".003",".004",".004",".003",".003",".002",".003",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".002",".001",".002",".002",".002",".002",".003",".003",".003",".003",".002",".002",".002",".002",".001",".002",".002",".003",".0025",".0018",
"¿µÁÖ","¿ùÆò±Õ","",".025",".022",".014",".012",".009",".003",".004",".005",".006",".006",".011",".016",".014",".02",".012",".01",".009",".004",".004",".003",".004",".007",".012",".015",".021",".017",".014",".007",".008",".005",".004",".005",".005",".008",".013",".016",".021",".015",".015",".01",".007",".006",".006","0.001*",".003",".005",".011",".018",".016",".015",".01",".006",".003",".003",".003",".003",".003",".005",".012",".021",".02",".016","0.014*",".009",".007",".004",".003",".001",".003",".005",".008",".014",".014",".011",".006",".003",".002",".002",".003",".004",".004",".005",".009",".012",".015",".012",".01",".005",".002",".003",".002",".003",".003",".004",".008",".008",".008",".01",".007",".005",".004",".004",".004",".004",".003",".004",".006",".008",".009",".006",".004",".003",".003",".003",".002","0.002*",".002",".002",".003","0.003*","",".003",".004",".005",".003",".003",".002",".002",".002",".003",".003",".004",".003",".003",".002",".002",".002",".002","0.002*",".002",".002",".002",".003",".005",".006",".004",".004",".003",".003",".003",".003",".003",".002",".003",".004",".005",".005",".0052",
"°æ»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".005",".003",".004",".004",".005",".005",".007",".007",".009",".008",".006",".005",".005",".005",".004",".004",".003",".003",".004",".007",".008",".006",".006",".005",".006",".006",".005",".004",".004",".003",".004",".006",".006",".005",".003",".005",".004",".003",".004",".004",".003",".003",".004",".005",".005",".005",".004",".004",".004",".003",".003",".003",".004",".004",".004",".005",".004",".004",".005",".004",".005",".006",".005",".002",".002",".002",".003",".003",".004",".004",".004",".004",".005",".004",".003",".003",".004",".003",".003",".004",".004",".004",".004",".004",".005",".007",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004","0.005**",".004",".004",".003",".003",".003",".004",".004",".003",".004",".003",".004",".005",".003",".004",".004",".004",".004",".004",".004",".003",".004",".003","0.003*",".003",".003",".003",".003",".002",".003",".003",".0026",".0026",
"»óÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004** ",".004",".005",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".002",".002",".002",".003",".003",".003",".005",".005",".004",".004",".004",".004",".004",".003",".004",".003",".003",".003",".003",".004",".004",".003",".003",".002",".002",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".0024","0.0025**",
"Ä¥°î","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005** ",".005",".004",".004",".003",".004",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".002",".003",".004",".004",".004",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".005",".005",".005",".004",".003",".003",".003",".004",".004",".003",".003",".003",".002",".003","0.003**",".003",".004",".003",".003",".0041",".0032",
"¿ïÁø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004*",".004",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002","0.0022*",
"ºÀÈ­","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".014",".005",".005",".005",".003",".006",".009",".013",".011",".012",".009",".009",".006",".006",".003",".005",".004",".007",".008",".02",".013",".011",".008",".007",".004",".003",".002",".002",".003",".003",".004",".005",".007",".007",".005",".005",".005",".003",".003",".004",".003",".004","0.007*",".009",".0114",".0068",
"°í·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".003",".005",".005",".005",".004",".005",".003",".003",".003",".003",".003",".004",".005",".005",".004",".003",".004",".003",".004",".003",".002",".002",".002",".002",".003",".004",".005",".004",".003",".003",".002",".002",".002",".001",".001",".002",".003",".003",".0039",".0029",
