"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"³ªÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".025",".031",".037",".041",".044",".048",".025",".031",".033",".028",".017",".017",".021",".029",".037",".036",".049",".045",".033",".034",".025",".023",".023",".02",".024",".04",".048",".055",".055",".057",".043",".033",".04",".034",".031",".024",".03",".041",".056",".068",".045",".047",".031",".03",".034",".028",".024",".022",".025",".037",".041",".045",".053",".042",".038",".033",".032",".032",".026",".02",".0228",".0283",
"´ã¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".026",".025",".028",".031",".03",".027",".018",".019",".021",".019",".016",".017",".015",".024",".028",".028",".037",".03",".018",".02",".019",".019",".018",".016",".017",".02",".023",".028",".027",".03",".02","0.013*",".017","0.017**",".018",".015",".017",".02",".025",".029",".028",".03",".019",".019",".02",".018",".016",".021",".025",".035",".037",".042",".046",".03",".029",".028",".029",".028",".025",".021",".023",".029",
"Àå¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".027",".028",".032",".038",".039",".045",".023",".027",".028",".023",".018",".021",".023",".03",".037",".036",".047",".038",".031",".029",".027",".024",".02",".019",".023",".027",".033",".042",".041",".042",".031",".022",".028",".032",".025",".021",".021",".027",".035",".042",".038",".035",".025",".027",".028",".024",".02",".018",".022",".034",".034",".039",".045",".037",".036",".027",".024",".024",".021",".019",".0217",".0265",
"ÇØ³²","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".046",".045",".021",".027",".038",".035",".027",".027",".033",".037",".046",".045",".056",".045",".034",".032",".033",".033",".031",".027",".031",".036",".041",".05",".05",".044",".033",".023",".038",".036",".032",".026",".029",".036",".042",".049",".049",".048",".033",".032",".039",".036",".032",".028",".032",".041",".044",".046",".049",".039",".038",".03",".035",".036",".034",".028",".0315",".0324",
"¿µ±¤","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".022",".026",".03",".038",".049",".049",".061",".05",".039",".041",".036",".035",".031",".031",".032",".037",".043",".051",".048",".048",".036",".025",".037",".032",".029",".027",".03",".037",".046",".054",".053",".055",".037",".036",".037",".034",".031",".028",".029",".04",".042",".048",".055",".042",".041",".033",".03",".035",".031",".023",".0247",".0279",
"ÀåÈï","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".031",".038",".048",".046",".058",".047",".038",".037",".036",".035",".031",".028",".033",".039",".044",".051",".043",".044",".035",".024",".036",".036",".032",".027",".029",".039",".046",".053",".052",".055",".04",".04",".047",".033",".03",".024",".029",".039",".041",".046",".053",".039",".037",".031",".035",".035",".033",".028",".0298",".0346",
"Áøµµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".032",".044",".043",".046",".034",".025",".027",".028",".029",".027",".025",".03",".032",".036",".043",".038",".033",".025",".018",".031",".033",".027",".023",".025",".03",".038",".041",".043",".041",".032",".03",".04",".043",".039",".032",".036",".044",".047",".048",".05",".039",".037",".03",".035",".039",".035",".033",".0339",".0381",
"¿Ïµµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".04",".048",".046",".058",".038",".025",".028",".026",".029",".028",".024",".028",".03",".031",".036",".034",".031",".023",".016",".03",".031",".026",".024",".025",".031",".033",".039",".038",".036",".025",".028",".032",".033",".034",".029",".031",".037",".039",".041",".043",".031",".03",".023",".029",".034",".032",".026",".0269",".029",
"ÇÔÆò","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".036",".042",".041",".052",".044",".033",".028",".024",".023",".022",".02",".022",".023",".028",".037",".033",".03",".025",".016",".026",".024",".02",".015",".016",".028",".039",".049",".051",".049",".033",".031",".03",".03",".027",".024",".027",".037",".039",".046",".053",".041",".036",".028",".035",".032",".026",".024",".0295",".0366",
"°íÈï","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".03",".033",".039",".029",".022",".026",".024",".024",".023",".02",".024",".03",".032",".04",".039",".041",".043",".035",".048",".059",".057",".022",".019",".028",".033",".044",".042",".041",".028",".029",".031",".027",".027",".022",".026",".037",".037",".039",".05",".035",".033",".026",".03",".031",".027","0.023*",".0263",".0291",
"½Å¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".05",".052",".066",".049",".038",".042",".042",".044",".039",".035",".036",".042",".049",".057",".053",".05",".04",".027",".046",".047",".038",".036",".036",".042",".049",".054",".053",".052",".031",".028",".036",".042",".041",".035",".037",".045",".045",".05",".058",".043",".04",".035",".043",".041",".04",".033",".0361",".0396",
"¹«¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".036",".038",".049",".04",".029",".035",".03",".03",".026",".024",".028",".032",".039",".048",".047",".045",".034",".022",".035",".034",".027",".023",".026",".035",".042",".048",".049",".048",".032",".033",".036",".031",".029",".024",".027",".038",".04",".043",".049",".04",".037",".028",".035",".033",".027",".023",".0268",".0324",
"°­Áø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".047",".034",".036",".034",".035",".03",".027",".033",".037",".041",".055",".051",".048","0.031*",".025",".041",".041","0.036*",".024",".027",".039",".047",".054",".052",".049",".035",".034",".038",".037",".033",".029",".034",".043",".042",".045",".052",".039",".038",".029","0.027**","","0.028*",".029",".0298",".0363",
"°î¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".026",".026",".022",".018",".021",".032",".034",".042",".04",".037",".023",".019",".026",".025",".02",".038",".035",".031",".04",".049",".05",".048",".029",".029",".03",".029",".027",".027",".026",".034",".037",".046",".05",".039",".031",".022",".025",".027",".023",".02",".0229",".0258",
"±¸·Ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".025",".022",".021",".02",".02",".018",".023",".033",".036",".044",".039",".039",".026",".018",".023",".026",".022",".022",".022",".026",".032",".038",".038",".038",".022",".023",".024",".022",".022",".022",".025",".033",".03",".033",".037",".029",".025",".016",".019",".021",".018",".02",".0217",".0228",
"º¸¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".024",".027",".025",".024",".029",".031",".033",".043",".035",".032",".021",".014",".024",".029",".023",".023",".025",".035",".034",".037",".031",".031",".023",".023",".029",".026",".026",".027",".031",".038",".037",".037",".043",".031",".028",".019",".024",".026",".022",".024",".0242",".0278",
"µµÆò±Õ","¿ùÆò±Õ","",".023",".024",".029",".034",".04",".037",".021",".02",".024",".031",".023",".021",".027",".026",".036",".043",".037",".034",".022",".023",".026",".027",".021",".02",".022",".025",".036",".04",".041",".031",".023",".022",".03",".029",".025",".021",".024",".029",".039",".044",".044",".037",".026",".028",".033",".03",".025",".024",".022",".029",".034",".041",".047",".038",".029",".028",".032",".028",".023",".021",".022",".029",".033",".037",".04",".033",".025",".026",".036",".035",".023",".02",".025",".032",".035",".04",".047",".037",".026",".034",".029",".025",".022",".02",".016",".029",".019",".041",".041",".039",".028",".032",".037",".029",".025",".023",".025",".03",".036",".038",".039",".039",".021",".024",".028",".027",".02",".02",".025",".031",".041",".04",".051",".043",".031",".031",".028",".029",".025",".022",".025",".031",".035",".043",".041",".039",".03",".023",".034",".033",".027",".024",".025",".032",".038",".045",".044",".043",".03",".03",".034",".032",".029",".025",".028",".038",".039",".043",".051",".037",".035",".028",".032",".033",".029",".026",".0273",".0312",
"¿µ´ö","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.031**",".031",".037",".04",".049",".044",".046",".031",".025",".033",".038",".033","0.035*",".032",".038",".039",".047",".045",".041",".03",".033",".032",".033",".035",".031",".033",".04",".044",".049",".057",".041",".031",".029",".033",".032",".036",".033",".0347",".039",
"¿µÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".025",".029",".04",".041",".052",".046",".033",".034",".027",".027",".02",".019",".023",".034",".035",".045",".043",".051",".033",".028",".032",".03",".021",".023",".025",".031",".033",".045",".042",".046",".031",".032",".03",".027",".022",".021",".025",".032",".036",".043",".054",".041",".033",".03",".028",".026",".022",".023",".024",".0272",
"ÀÇ¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.025**",".027",".035",".047",".043",".049",".029",".022",".029",".027",".018",".014",".021",".03",".035",".044",".038",".04",".026",".027",".025",".022",".019",".018",".022",".035",".037",".045",".055",".043",".035",".026",".026",".025",".023",".021",".0218",".0271",
"¿ï¸ªµµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.041**",".042",".037",".039",".039",".037",".038",".043",".048",".056",".053",".051",".037",".036",".045",".044",".04",".039",".042",".049",".051",".054",".055",".05",".032",".041",".042",".043",".042",".038",".04",".047",".053",".059",".067",".045",".035",".04",".037",".04",".043",".038",".0411",".047",
"Æ÷Ç×","¿ùÆò±Õ","",".023",".024",".029",".034",".038",".035",".021",".022",".02",".021",".019",".018",".024",".026",".035",".041",".037",".037",".021",".022",".027",".027",".019",".02",".021",".024",".033",".037",".036",".027",".022",".018",".023",".022",".02",".02",".025",".028",".036",".04",".043",".03",".029",".031",".026",".025",".023",".022",".022",".025",".033",".041",".048",".037",".03",".027",".023",".022",".019","0.023*",".021",".026",".034",".038",".043",".037",".029",".034",".03",".031",".022","0.021*",".026",".031",".035",".042",".047",".039",".029",".034",".029",".025","0.023*",".023",".016",".035",".015",".05",".053",".045",".034","0.023*",".033",".03",".028",".025",".027",".033",".042",".049",".047",".048",".032",".026",".033",".03",".025",".022",".028",".032",".042",".04",".053",".043",".033",".033",".03",".031",".027",".023",".027",".032",".037",".047",".043",".045",".03",".026",".034",".034",".027",".027",".027",".034",".037",".043",".042",".041",".029",".031",".032",".029",".028",".024",".028",".034",".036",".041",".049",".034",".031",".03",".031",".03",".029",".026",".0277",".0287",
"±¸¹Ì","¿ùÆò±Õ","",".017",".021",".03",".038",".038",".045","0.03*",".021",".018",".016",".016",".014",".023",".019",".033",".039",".036",".04",".023",".019",".023",".02",".015",".017",".019",".022",".035",".038",".041",".039",".026",".022",".026",".02",".019",".017",".02",".026",".033",".041",".044",".036",".025",".027",".024",".02",".015",".016",".017",".024",".033",".042",".048",".041",".036",".027",".026",".02",".016",".019",".019",".026",".033","0.04*",".053",".051",".033",".036",".032",".03",".02",".016",".021",".03",".036",".04",".046",".04",".028","0.038*",".029",".023",".019",".019",".023",".032",".023",".048",".055",".056",".028",".025",".028",".019",".018",".017",".02",".025",".033",".042",".04",".046",".03",".032",".028",".024",".016",".018",".022",".028",".039",".041",".055",".048",".033",".031",".027",".025",".021",".018",".022",".026",".035",".045",".044",".05",".033",".026",".031","0.029*","0.019*",".018",".021",".028",".034",".044",".04",".043",".028",".027",".025",".023",".021",".019",".021",".032",".034",".044",".054",".04",".036",".026",".026",".026",".021",".019",".02",".0252",
"±èÃµ","¿ùÆò±Õ","",".021",".023",".031",".037",".042",".041",".023",".017",".019",".02",".019",".016",".027",".022",".038",".043",".037",".038",".02",".017",".022",".021",".016",".018",".019",".022",".035",".037",".041",".037",".026",".016",".02",".021",".02",".017",".022",".029",".036",".043",".048",".04",".025",".026",".024",".021",".019",".019",".019",".024",".035",".046",".049",".042",".033",".027",".026",".019",".017",".019",".02",".029",".034",".037",".052",".048",".026",".029",".028",".029",".017",".022",".031",".028",".032",".042",".05",".042",".03",".037",".024",".019",".016",".015",".011",".028",".019",".043",".048",".05",".023",".023","0.028**","0.021**",".021",".02",".024",".033",".039",".049",".046",".048",".027",".03",".028",".027",".021",".021",".028","0.033*",".045",".044",".057",".048",".029",".031",".029",".028",".023",".02",".024",".029",".036",".049",".047",".049",".029",".02",".029",".03",".024",".025",".024",".03",".034","0.045*",".04",".047",".033",".028",".026",".025",".024",".022",".025",".037",".034",".046",".055",".04",".037",".03",".032",".026",".022",".024",".0234",".0281",
"°æÁÖ","¿ùÆò±Õ","",".018",".02",".023",".029",".032",".038",".011",".012",".011",".015",".017",".018",".024",".019",".032",".04",".035",".029",".018",".027",".013",".018",".016",".019",".021",".023",".034",".038",".04",".034",".026",".022",".026",".019",".021",".018",".022",".026",".033",".039",".042",".031",".026",".026",".024",".022",".02",".02",".019",".023",".029",".036",".045",".038",".029",".025",".021",".021",".016",".02",".02",".023",".027",".031",".039",".034",".025",".027",".024",".022",".018",".016",".021",".028",".031",".034",".044",".037",".024",".028",".026",".019",".018",".014",".018",".027",".015",".037",".035",".044",".033",".028",".032",".026",".021",".019",".02",".025",".034",".041",".041",".042",".029",".02",".027",".022",".014",".016",".021",".023",".034",".033",".047","0.037**",".031",".03",".026",".026",".022",".019",".023",".029",".034",".043",".041",".045",".029",".026",".032",".029",".023",".025",".025",".032",".033",".041",".04",".042",".03",".034",".03",".025",".024",".024",".026",".035",".037",".041",".051",".038",".036",".031",".028",".026",".025",".025",".0261",".0282",
"¾Èµ¿","¿ùÆò±Õ","",".016",".018",".031",".034",".038",".028",".025",".024",".016",".014",".012",".011",".019",".019",".029",".039",".038",".037",".026",".023",".024",".02",".017",".014",".014",".022",".034",".039",".041",".039",".03",".026",".029",".022",".018",".014",".015",".023",".031",".04",".044",".038",".025",".025",".025",".02",".016",".014",".014",".022",".03",".041",".047",".041",".035",".027",".024",".02",".015","0.009**",".011",".023",".031",".036",".045",".043",".03",".027",".029",".027",".018",".012",".014",".021",".028",".04",".04",".041",".029",".032",".026",".021",".017",".011",".018",".023",".018",".043",".049",".051",".027",".023",".027",".021",".016",".014",".017",".025",".033",".041",".04",".045",".027",".027",".027",".021","0.014**","","","0.030*",".04",".041",".056",".047",".034",".034",".028",".025",".019",".017",".021",".027",".038",".048",".046",".051",".032",".023",".031",".027",".02",".02",".024",".032",".039",".049",".042",".046",".03",".031",".029",".024",".023",".021",".022",".034",".037",".045",".055",".041",".033",".026",".028",".026",".025",".024",".0233",".0288",
"¿µÁÖ","¿ùÆò±Õ","",".017",".02",".03",".037",".04",".033",".019",".019",".015",".017",".024",".023",".017",".017",".031",".036",".036",".038",".02",".017",".024",".023",".019",".015",".017",".023",".034",".041",".044",".04",".027",".023",".027",".022",".02",".017",".019",".025",".03",".038",".042",".034",".022","0.024*",".021",".019",".018",".015",".017",".024",".033",".044",".052",".042",".036",".027",".024",".019",".015",".018",".016",".025","0.034*",".041",".053",".049",".033",".029",".028",".027",".016",".013",".018",".026",".032",".043",".048",".046",".028",".034",".025",".019",".016",".013",".022",".026",".02",".046",".052",".051",".028",".023",".027",".02",".018",".017",".019",".026",".035",".045",".044",".047",".028",".026",".027",".021",".014",".015",".018",".026",".039",".04",".054",".043",".029",".027",".024",".021",".017","0.018*","0.021**",".027",".036",".045",".04",".043",".025",".018",".025",".023",".019",".019",".021",".026",".028",".045",".04",".043",".025",".024",".024",".021",".022",".021",".022",".035",".037",".046",".054",".039",".026",".024",".025",".021",".021",".021",".0222",".0294",
"°æ»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".044",".049",".041",".036",".037",".032",".022",".019",".016",".018",".023",".035",".044",".048",".039",".029",".042",".022",".019",".013",".006",".014",".023",".028",".038",".046",".038",".041",".03",".026",".019",".013",".015",".014",".021",".028",".035",".047",".041",".029",".029",".024",".022",".015",".012",".014",".02",".026",".035",".042",".033",".028",".036",".025",".014",".01",".009",".02",".021",".016",".042",".045",".048",".03",".026",".029",".02",".015",".014",".016",".021",".031",".039",".04",".042",".031",".027",".029",".022",".013",".014",".017",".021",".034",".038",".051",".045",".036",".031",".025",".021",".016",".012",".017",".024",".034",".043",".042",".047",".029",".027",".031",".026",".018",".018",".021",".026",".032",".043",".043",".046",".034",".034",".031",".027",".023",".02",".023",".033",".037",".044","0.057*",".041",".034",".029",".029",".025",".021",".019",".0202",".0246",
"»óÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023**",".025",".031",".038",".043",".045",".048",".035",".036",".03",".025",".015",".018",".025",".031",".043",".044",".061",".049",".032",".032",".026",".025",".021",".019",".024",".031",".038",".052",".047",".052",".031",".028",".033",".043",".026",".024",".028",".038",".053",".056",".05",".063",".059",".042",".024",".024",".025",".022",".025",".036",".035",".047",".059",".044",".038",".028",".026",".025",".022",".025",".0245",".0304",
"Ä¥°î","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023**",".021",".027",".033",".042",".041",".046",".025",".029",".025",".021",".014",".018",".022",".027",".037",".038",".049",".045",".03",".031",".024",".023",".018",".018",".021",".026",".032",".043",".042",".047",".031",".027",".029",".026",".02",".02",".022",".029",".033",".04",".037",".043",".031",".031",".025",".024",".021",".019",".022",".032",".033",".041",".048",".038",".033",".024",".025",".026",".02",".019",".0201",".024",
"¿ïÁø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.040*",".048",".047",".057",".047",".037",".034",".03",".031",".029",".028",".028",".033",".038",".045",".048",".052",".032",".029",".038",".036",".032",".029",".029",".041",".044",".049",".048",".046",".032",".037",".035",".034",".034",".03",".031",".041",".043",".053",".059",".043",".032",".035",".033",".031",".033",".031",".0334",".0366",
"ºÀÈ­","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".051",".04",".029",".024",".024",".026",".026",".025","0.033**",".032",".041",".041",".039",".043",".025",".024",".031",".027",".024",".024",".026",".042",".034",".038",".035",".035",".025",".025",".024",".022",".024",".022",".022",".031",".035",".039",".048",".036",".025",".024",".023",".023","0.025*",".022",".0234",".0306",
"°í·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".028",".024",".023",".025",".031",".038",".045",".041",".046",".029",".022",".031",".029",".025",".025",".028",".036",".038",".045",".041",".043",".029",".028",".028",".026",".027",".025",".028",".037",".038",".042",".051",".038",".029",".021",".026",".027",".028",".024",".0256",".0308",
"±ºÀ§","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.025**",".03",".036",".046",".044",".049",".033",".026",".031",".03",".024",".024",".027",".033",".035",".047",".04",".042",".028",".028",".026",".024",".023",".022",".025",".037",".036",".041",".048",".036",".031",".023",".024",".025",".025",".023",".0228",".0289",
"¼ºÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".031",".04",".04",".042",".028",".022",".026",".024",".018",".017",".019",".025",".032",".041",".039",".042",".03",".029",".026",".023",".019",".017",".018",".027",".03",".037",".044",".036",".033",".023",".023",".022",".018",".016",".0155",".02",
"¿¹Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".037",".05",".048",".053",".04",".03",".038",".035",".029",".028",".03",".042",".046",".056",".049",".052",".036",".033",".032","0.028**",".03",".028",".03",".042",".043",".053",".063",".047",".039",".032",".03",".029",".027",".026",".027",".0348",
"Ã»µµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".022",".027",".033",".044",".049",".033",".04",".035",".031",".024",".023",".027",".033",".038",".045",".042",".045",".032",".034",".031",".025",".024",".022",".026",".036",".039",".041",".051",".04",".034",".029",".029",".027",".025",".023",".0245",".0296",
